candidate_id,favorite_id,run_kind,adx,profile,trades,pnl,pf,wr,dd_abs,long_trades,short_trades,long_pnl,short_pnl,long_pf,short_pf,gap,high_mfe_high,high_mfe_low,signal_exit_winners,signal_exit_giveback_failures,sl_low_mfe,sl_bad,branch,setup
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_rsi90_10_plus_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_rsi90_10_plus_ema100_200,152,17172.203457142845,1.2911512777117142,44.07894736842105,51.036623726683985,103,49,8545.204919999978,8626.998537142867,1.2135866907871877,1.4547175585706813,0.24113086778349357,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_no_signal_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_rsi85_15_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_rsi85_15,155,20610.599165714277,1.2910526740060209,43.225806451612904,42.093574655539555,105,50,19367.74003999997,1242.8591257143069,1.3974427567609,1.0562810302474626,0.34116172651343746,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_rsi90_10_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_rsi90_10,150,45900.924537142826,1.6537533988645376,40.666666666666664,34.34634381124767,101,49,20233.41251999996,25667.51201714286,1.4284668706407755,2.1165342609519606,0.6880673903111851,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_ema100_200,147,15038.69164571427,1.24573959779194,41.49659863945578,41.835656607223214,100,47,10680.297799999982,4358.393845714289,1.252905718300178,1.2297843760678415,0.023121342232336417,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_rsi85_15_plus_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_rsi85_15_plus_ema100_200,155,21105.593571428573,1.3280615218350282,44.516129032258064,41.445663292851485,105,50,18247.131319999982,2858.462251428593,1.405508002560056,1.1478307065715987,0.25767729598845723,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx45_runner_rsi90_10_plus_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,45.0,runner_rsi90_10_plus_ema100_200,152,35675.84013142857,1.561047888264293,43.42105263157895,38.19993688163606,103,49,12228.973159999985,23446.86697142859,1.2763496231120695,2.2125984555312077,0.9362488324191383,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_profit_1h_2p5_5p83_initial_control_fee04,oneh_profit_1h_2p5_5p83,initial,,initial_control,141,35126.526435022955,1.84648155646024,46.09929078014184,22.220422015245134,97,44,22626.39014868694,12500.136286336014,1.7874648586446862,1.9793359580483791,0.19187109940369296,58.0,22.0,,,20.0,76.0,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_no_signal_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_no_signal,0,0.0,,,0.0,0,0,0.0,0.0,,,0.0,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_rsi85_15_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_rsi85_15,145,28414.72060611422,1.4856178569656915,52.41379310344828,49.20093391534168,100,45,17969.81385099996,10444.906755114262,1.3897763717498721,1.8416775043916755,0.4519011326418034,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_rsi90_10_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_rsi90_10,138,40265.43817897134,1.6551833443663464,47.82608695652174,28.297125092750463,94,44,19694.456390999945,20570.98178797139,1.419354894889651,2.419368586187525,1.000013691297874,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_ema100_200,134,22671.978457542755,1.4889526496370604,47.01492537313433,49.946917680821976,91,43,12828.758720999947,9843.21973654281,1.3557994992736047,1.954511810961074,0.5987123116874693,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_rsi85_15_plus_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_rsi85_15_plus_ema100_200,145,26966.95872468564,1.5438479765678579,51.724137931034484,52.13418656477915,100,45,16756.610040999956,10210.348683685683,1.4275478102884833,1.982415456316873,0.5548676460283897,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx40_runner_rsi90_10_plus_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,40.0,runner_rsi90_10_plus_ema100_200,141,23182.14498468563,1.4618005388440765,48.93617021276596,63.789051234213844,97,44,6057.859180999949,17124.28580368568,1.1534245407813792,2.5981325320276087,1.4447079912462295,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_no_signal_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_no_signal,0,0.0,,,0.0,0,0,0.0,0.0,,,0.0,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_rsi85_15_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_rsi85_15,143,22731.27337688563,1.350690151180662,49.65034965034965,50.22311946635715,98,45,15988.143025999934,6743.130350885698,1.319566548488383,1.4559876642934038,0.1364211158050208,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_rsi90_10_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_rsi90_10,139,33408.41075402847,1.517683874917663,46.76258992805755,32.7109267396956,95,44,18115.86792599993,15292.542828028541,1.3761592152171516,1.9339368757623852,0.5577776605452336,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_ema100_200,137,17724.277256885624,1.3328894674179481,48.175182481751825,48.61091074759985,94,43,6609.684745999946,11114.592510885677,1.1560488145276344,2.020885200960985,0.8648363864333506,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_rsi85_15_plus_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_rsi85_15_plus_ema100_200,143,25467.771494028493,1.452460683053137,50.349650349650354,41.48303753888953,98,45,16358.198515999948,9109.572978028546,1.3635383800130265,1.8068646555588606,0.44332627554583404,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_profit_1h_2p5_5p83_adx45_runner_rsi90_10_plus_ema100_200_fee04,oneh_profit_1h_2p5_5p83,managed,45.0,runner_rsi90_10_plus_ema100_200,141,23344.43180402849,1.421699060343576,49.645390070921984,39.47548828556015,97,44,8966.37962599994,14378.05217802855,1.2034671460019553,2.2735110796316382,1.070043933629683,,,,,,,oneh_width_profit,1h w2/r2.75/lb20 + 1h SL2.5/TP5.83
phase3b_oneh_phase2d_orig_1h_2p0_6p0_initial_control_fee04,oneh_phase2d_orig_1h_2p0_6p0,initial,,initial_control,153,28306.67416694932,1.7416329363084937,39.21568627450981,19.87281940555731,104,49,19436.766786337725,8869.907380611596,1.796749080517693,1.6440094260431104,0.1527396544745827,54.0,25.0,,,27.0,93.0,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_no_signal_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_rsi85_15_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_rsi85_15,157,20406.399394285712,1.3042218983947478,45.22292993630573,42.55536490818713,107,50,18342.92643999999,2063.4729542857244,1.391050325682761,1.1023013540571522,0.28874897162560886,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_rsi90_10_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_rsi90_10,149,34596.60063428571,1.5107456543673465,41.61073825503356,25.475935471668166,100,49,21445.521759999992,13151.078874285713,1.463590552590852,1.6123098377901925,0.14871928519934063,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_ema100_200,144,17721.875771428546,1.3209821499040817,41.66666666666667,43.464782910879805,97,47,15859.422759999972,1862.4530114285735,1.4332237619388786,1.100113143737927,0.33311061820095156,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_rsi85_15_plus_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_rsi85_15_plus_ema100_200,157,18389.84897714285,1.3078465871974299,45.85987261146497,42.25329707003544,107,50,16469.50467999998,1920.3442971428683,1.4008454293178643,1.1029667771097948,0.2978786522080694,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx40_runner_rsi90_10_plus_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,40.0,runner_rsi90_10_plus_ema100_200,152,17172.203457142845,1.2911512777117142,44.07894736842105,51.036623726683985,103,49,8545.204919999978,8626.998537142867,1.2135866907871877,1.4547175585706813,0.24113086778349357,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_no_signal_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_rsi85_15_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_rsi85_15,155,20610.599165714277,1.2910526740060209,43.225806451612904,42.093574655539555,105,50,19367.74003999997,1242.8591257143069,1.3974427567609,1.0562810302474626,0.34116172651343746,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_rsi90_10_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_rsi90_10,150,45900.924537142826,1.6537533988645376,40.666666666666664,34.34634381124767,101,49,20233.41251999996,25667.51201714286,1.4284668706407755,2.1165342609519606,0.6880673903111851,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_ema100_200,147,15038.69164571427,1.24573959779194,41.49659863945578,41.835656607223214,100,47,10680.297799999982,4358.393845714289,1.252905718300178,1.2297843760678415,0.023121342232336417,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_rsi85_15_plus_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_rsi85_15_plus_ema100_200,155,21105.593571428573,1.3280615218350282,44.516129032258064,41.445663292851485,105,50,18247.131319999982,2858.462251428593,1.405508002560056,1.1478307065715987,0.25767729598845723,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_phase2d_orig_1h_2p0_6p0_adx45_runner_rsi90_10_plus_ema100_200_fee04,oneh_phase2d_orig_1h_2p0_6p0,managed,45.0,runner_rsi90_10_plus_ema100_200,152,35675.84013142857,1.561047888264293,43.42105263157895,38.19993688163606,103,49,12228.973159999985,23446.86697142859,1.2763496231120695,2.2125984555312077,0.9362488324191383,,,,,,,oneh_width_balanced,1h w2.25/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_perf_current_base_stability_1h_2p5_10_initial_control_fee04,perf_current_base_stability_1h_2p5_10,initial,,initial_control,161,80115.6080782919,1.962022042423544,34.78260869565217,25.058822543257474,91,70,47134.80763962701,32980.80043866489,2.100823630561277,1.8151340561004443,0.28568957446083276,52.0,35.0,,,33.0,105.0,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_no_signal_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_no_signal,12,-2178.587399999997,0.0,0.0,21.78587399999997,8,4,-1597.797399999998,-580.789999999999,0.0,0.0,0.0,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_rsi85_15_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_rsi85_15,193,37734.9423842857,1.5355330889154903,53.36787564766839,37.202924026917586,110,83,19644.184679999977,18090.757704285723,1.4518484738888575,1.6703450634499803,0.21849658956112283,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_rsi90_10_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_rsi90_10,185,42625.21591285703,1.4946134957725863,45.40540540540541,22.702506055446705,104,81,21067.98790999994,21557.22800285709,1.4272709096372507,1.5846730238703592,0.15740211423310857,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_ema100_200,177,17745.65280999996,1.2621804906265557,41.24293785310734,76.17954899489345,97,80,6333.334979999967,11412.317829999995,1.1621199433033795,1.3987652955273575,0.23664535222397798,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_rsi85_15_plus_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_rsi85_15_plus_ema100_200,193,25060.14304999999,1.3880384277588063,48.704663212435236,41.4712813082295,110,83,9995.988359999983,15064.154690000008,1.249739936876423,1.6134609800200213,0.3637210431435982,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx40_runner_rsi90_10_plus_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,40.0,runner_rsi90_10_plus_ema100_200,187,14310.851459999956,1.2107683209264533,44.38502673796791,65.70961112820623,105,82,2516.355639999969,11794.495819999987,1.0618697203709788,1.4331967475691991,0.3713270271982203,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_no_signal_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_no_signal,12,-2178.587399999997,0.0,0.0,21.78587399999997,8,4,-1597.797399999998,-580.789999999999,0.0,0.0,0.0,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_rsi85_15_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_rsi85_15,192,34852.599254285684,1.4292677571270787,48.4375,25.713770979930437,109,83,18493.383889999965,16359.215364285721,1.3698197989318026,1.5245970962483215,0.1547772973165189,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_rsi90_10_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_rsi90_10,185,59153.75929285704,1.6421898705449658,42.7027027027027,30.362109445474516,104,81,23774.729779999943,35379.029512857094,1.4733592378070426,1.8446299764561411,0.37127073864909854,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_ema100_200,176,45095.86918428569,1.599873181190693,42.04545454545455,26.986774973011784,97,79,17473.67706000001,27622.192124285684,1.395434125307327,1.891409975869788,0.49597585056246096,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_rsi85_15_plus_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_rsi85_15_plus_ema100_200,192,22623.11142428573,1.2926247007014604,45.83333333333333,29.67467611397644,109,83,10593.552230000012,12029.559194285715,1.2234128492168546,1.4024061041662632,0.17899325494940865,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_stability_1h_2p5_10_adx45_runner_rsi90_10_plus_ema100_200_fee04,perf_current_base_stability_1h_2p5_10,managed,45.0,runner_rsi90_10_plus_ema100_200,186,42698.58936428568,1.5545395548776444,43.54838709677419,23.637061947402916,105,81,8929.589319999997,33769.00004428569,1.1953923091413778,2.078969608484563,0.8835772993431852,,,,,,,performance_only,base w11/r12/lb20 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_initial_control_fee04,perf_current_base_sharp_1h_2p5_10,initial,,initial_control,159,78222.32516887976,1.9443639219290159,34.59119496855346,25.058822543257474,89,70,45481.1051385166,32741.220030363173,2.074849301761905,1.8080906971674544,0.2667586045944508,51.0,35.0,,,32.0,104.0,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_no_signal_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_no_signal,12,-2178.587399999997,0.0,0.0,21.78587399999997,8,4,-1597.797399999998,-580.789999999999,0.0,0.0,0.0,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_rsi85_15_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_rsi85_15,190,38336.0295542857,1.5537671037470082,53.68421052631579,37.893245961263425,107,83,20245.271849999972,18090.757704285723,1.479286026949064,1.6703450634499803,0.19105903650091638,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_rsi90_10_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_rsi90_10,182,44237.302092857026,1.524986903657061,46.15384615384615,22.291919402055637,101,81,22680.074089999936,21557.22800285709,1.4785526504856954,1.5846730238703592,0.10612037338466385,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_ema100_200,174,18835.244499999968,1.2841247728759653,41.95402298850575,77.91076990179289,94,80,7422.9266699999735,11412.317829999995,1.1970355964715038,1.3987652955273575,0.2017296990558537,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_rsi85_15_plus_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_rsi85_15_plus_ema100_200,190,26149.73474,1.4138343841346943,49.473684210526315,42.37229888394618,107,83,11085.580049999991,15064.154690000008,1.2869467881598453,1.6134609800200213,0.32651419186017594,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx40_runner_rsi90_10_plus_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,40.0,runner_rsi90_10_plus_ema100_200,184,15400.443149999963,1.2315654822484248,45.108695652173914,67.216106064614,102,82,3605.9473299999754,11794.495819999987,1.0918031328946758,1.4331967475691991,0.34139361467452334,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_no_signal_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_no_signal,12,-2178.587399999997,0.0,0.0,21.78587399999997,8,4,-1597.797399999998,-580.789999999999,0.0,0.0,0.0,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_rsi85_15_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_rsi85_15,189,35365.12186428569,1.4423065425478079,48.67724867724868,22.538799147275768,106,83,19005.90649999997,16359.215364285721,1.3896905403396835,1.5245970962483215,0.13490655590863798,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_rsi90_10_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_rsi90_10,182,60765.845472857036,1.6736986961061835,43.40659340659341,30.77961089896496,101,81,25386.815959999938,35379.029512857094,1.5254943906607765,1.8446299764561411,0.3191355857953646,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_ema100_200,173,46332.70195428569,1.6292150540024883,42.77456647398844,23.40883765414352,94,79,18710.509830000006,27622.192124285684,1.4387129549388673,1.891409975869788,0.4526970209309207,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_rsi85_15_plus_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_rsi85_15_plus_ema100_200,189,23859.944194285723,1.3148952273119001,46.56084656084656,26.563037875399342,106,83,11830.385000000007,12029.559194285715,1.2578719240706075,1.4024061041662632,0.14453418009565566,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
phase3b_perf_current_base_sharp_1h_2p5_10_adx45_runner_rsi90_10_plus_ema100_200_fee04,perf_current_base_sharp_1h_2p5_10,managed,45.0,runner_rsi90_10_plus_ema100_200,183,43935.422134285676,1.5822475414794162,44.26229508196721,20.028601602482745,102,81,10166.422089999991,33769.00004428569,1.2302133615511657,2.078969608484563,0.8487562469333974,,,,,,,performance_only,base w11/r12/lb10 + 1h SL2.5/TP10
